OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 0007703,Online,2020-11-14,2020-12-08,24,14,44,129,15,8,1983.2,1685.72,15865.6,2379.84
SO - 0007704,In-Store,2020-11-15,2020-12-05,20,12,16,32,28,1,3772.1,1961.492,3772.1,1810.608
SO - 0007705,In-Store,2020-11-15,2020-11-22,7,7,40,215,6,8,221.1,139.293,1768.8,654.4559999999999
SO - 0007706,Distributor,2020-11-15,2020-12-13,28,20,16,331,29,6,864.3000000000001,579.0810000000001,5185.8,1711.3139999999994
SO - 0007707,In-Store,2020-11-15,2020-12-13,28,9,27,262,20,3,1715.2,926.2080000000001,5145.6,2366.976
SO - 0007708,Online,2020-11-15,2020-12-11,26,17,25,163,37,6,5869.2,2347.68,35215.2,21129.12
SO - 0007709,Wholesale,2020-11-15,2020-12-17,32,26,46,156,11,1,167.5,97.14999999999999,167.5,70.35000000000001
SO - 0007710,In-Store,2020-11-15,2020-11-19,4,6,9,331,24,5,2304.8,1912.9840000000002,11524.0,1959.08
SO - 0007711,Online,2020-11-16,2020-12-06,20,18,28,148,15,7,1132.3,781.2869999999999,7926.099999999999,2457.0910000000003
SO - 0007712,Online,2020-11-16,2020-12-14,28,19,45,202,24,3,3289.7000000000003,1677.747,9869.1,4835.859
SO - 0007713,In-Store,2020-11-16,2020-12-03,17,3,33,314,4,1,3738.6,1869.3,3738.6,1869.3
SO - 0007714,Distributor,2020-11-16,2020-12-10,24,24,23,234,11,7,3879.3,1745.6850000000002,27155.100000000002,14935.305
SO - 0007715,In-Store,2020-11-16,2020-11-24,8,11,23,139,30,3,6224.3,3672.337,18672.9,7655.889000000001
SO - 0007716,Distributor,2020-11-16,2020-12-16,30,20,9,121,21,2,2432.1,1240.3709999999999,4864.2,2383.458
SO - 0007717,In-Store,2020-11-16,2020-12-13,27,6,1,240,41,4,1005.0,633.15,4020.0,1487.4
SO - 0007718,In-Store,2020-11-16,2020-12-02,16,2,48,29,10,5,3953.0,2648.51,19765.0,6522.449999999999
SO - 0007719,Online,2020-11-16,2020-12-07,21,16,22,290,38,4,1011.7,424.914,4046.8,2347.1440000000002
SO - 0007720,Wholesale,2020-11-16,2020-11-29,13,27,7,53,40,4,214.4,115.77600000000001,857.6,394.496
SO - 0007721,Online,2020-11-16,2020-11-29,13,13,37,111,12,6,2452.2000000000003,1716.5400000000002,14713.2,4413.959999999999
SO - 0007722,Online,2020-11-16,2020-12-06,20,17,17,39,30,1,187.6,105.05600000000001,187.6,82.54399999999998
SO - 0007723,In-Store,2020-11-16,2020-12-09,23,7,50,21,5,2,2854.2000000000003,1712.5200000000002,5708.400000000001,2283.36
SO - 0007724,In-Store,2020-11-16,2020-12-19,33,5,27,205,19,4,261.3,138.489,1045.2,491.244
SO - 0007725,In-Store,2020-11-16,2020-12-09,23,9,26,247,19,2,5688.3,3526.746,11376.6,4323.108
SO - 0007726,Distributor,2020-11-17,2020-11-23,6,21,10,147,47,5,931.3000000000001,772.979,4656.5,791.6049999999996
SO - 0007727,In-Store,2020-11-17,2020-11-26,9,1,47,69,45,4,1118.9,850.364,4475.6,1074.1440000000002
SO - 0007728,Online,2020-11-17,2020-11-28,11,17,15,128,24,5,1112.2,533.856,5561.0,2891.7200000000003
SO - 0007729,Wholesale,2020-11-17,2020-11-26,9,25,37,366,22,2,1909.5,916.56,3819.0,1985.88
SO - 0007730,Online,2020-11-17,2020-12-09,22,17,16,218,40,5,5601.2,4312.924,28006.0,6441.380000000001
SO - 0007731,Online,2020-11-17,2020-12-03,16,20,28,135,16,8,951.4,608.896,7611.2,2740.032
SO - 0007732,Wholesale,2020-11-17,2020-12-05,18,28,42,285,32,4,194.3,97.15,777.2,388.6
SO - 0007733,Distributor,2020-11-17,2020-12-15,28,23,9,21,11,4,3195.9,1981.458,12783.6,4857.768
SO - 0007734,In-Store,2020-11-17,2020-11-30,13,1,5,236,2,7,1956.4,1565.1200000000001,13694.800000000001,2738.960000000001
SO - 0007735,In-Store,2020-11-17,2020-11-27,10,3,6,288,32,8,938.0,656.5999999999999,7504.0,2251.2000000000007
SO - 0007736,Distributor,2020-11-17,2020-11-29,12,25,36,35,13,1,2237.8,1902.13,2237.8,335.6700000000001
SO - 0007737,In-Store,2020-11-17,2020-11-25,8,2,8,238,43,8,3685.0,3095.4,29480.0,4716.799999999999
SO - 0007738,Online,2020-11-17,2020-12-20,33,14,23,176,41,1,2820.7000000000003,1664.213,2820.7000000000003,1156.4870000000003
SO - 0007739,In-Store,2020-11-17,2020-12-24,37,6,24,257,36,2,857.6,445.95200000000006,1715.2,823.2959999999999
SO - 0007740,In-Store,2020-11-18,2020-12-10,22,10,31,119,20,1,871.0,679.38,871.0,191.62
SO - 0007741,Online,2020-11-18,2020-12-08,20,14,41,101,18,7,3658.2000000000003,2780.2320000000004,25607.4,6145.775999999998
SO - 0007742,In-Store,2020-11-18,2020-12-13,25,5,37,330,39,1,6043.400000000001,2598.6620000000003,6043.400000000001,3444.7380000000003
SO - 0007743,Online,2020-11-18,2020-12-01,13,19,7,289,4,7,2398.6,1151.328,16790.2,8730.904
SO - 0007744,Online,2020-11-18,2020-12-24,36,18,17,97,14,8,4020.0,2894.4,32160.0,9004.8
SO - 0007745,In-Store,2020-11-18,2020-12-05,17,1,36,39,26,3,214.4,137.216,643.2,231.55200000000002
SO - 0007746,Online,2020-11-18,2020-12-15,27,18,2,260,12,1,6210.900000000001,2981.232,6210.900000000001,3229.6680000000006
SO - 0007747,In-Store,2020-11-19,2020-12-17,28,8,21,258,13,6,2432.1,1167.408,14592.599999999999,7588.151999999999
SO - 0007748,In-Store,2020-11-19,2020-12-12,23,9,15,276,22,6,201.0,168.84,1206.0,192.96000000000004
SO - 0007749,Distributor,2020-11-19,2020-12-02,13,22,36,67,45,1,683.4,362.202,683.4,321.198
SO - 0007750,In-Store,2020-11-19,2020-12-06,17,8,34,36,27,4,6271.2,3762.72,25084.8,10033.92
SO - 0007751,Wholesale,2020-11-19,2020-12-10,21,27,43,337,46,2,911.2,382.704,1822.4,1056.9920000000002
SO - 0007752,Online,2020-11-19,2020-11-27,8,18,7,71,31,4,221.1,159.19199999999998,884.4,247.63200000000006
SO - 0007753,Distributor,2020-11-19,2020-12-07,18,22,48,316,33,3,221.1,106.128,663.3,344.91599999999994
SO - 0007754,Online,2020-11-19,2020-12-19,30,14,50,113,24,6,3999.9,2719.9320000000002,23999.4,7679.808000000001
SO - 0007755,Wholesale,2020-11-20,2020-12-12,22,26,50,291,36,5,723.6,376.27200000000005,3618.0,1736.6399999999999
SO - 0007756,In-Store,2020-11-20,2020-11-28,8,4,30,114,35,4,703.5,323.61,2814.0,1519.56
SO - 0007757,In-Store,2020-11-20,2020-12-21,31,11,12,195,29,5,5406.900000000001,4325.52,27034.500000000004,5406.9000000000015
SO - 0007758,Distributor,2020-11-20,2020-12-21,31,22,20,181,36,1,3088.7000000000003,2192.977,3088.7000000000003,895.7230000000004
SO - 0007759,In-Store,2020-11-20,2020-12-12,22,1,13,334,19,6,207.70000000000002,145.39000000000001,1246.2,373.8599999999999
SO - 0007760,In-Store,2020-11-20,2020-12-13,23,8,34,63,38,4,1333.3,719.982,5333.2,2453.272
SO - 0007761,Distributor,2020-11-20,2020-12-04,14,22,32,201,25,4,3859.2000000000003,2585.664,15436.800000000001,5094.144
SO - 0007762,In-Store,2020-11-21,2020-12-11,20,5,27,325,35,2,1139.0,558.11,2278.0,1161.78
SO - 0007763,In-Store,2020-11-21,2020-11-29,8,10,10,239,23,8,5969.7,3641.517,47757.6,18625.464
SO - 0007764,Distributor,2020-11-21,2020-12-06,15,24,2,165,38,2,1078.7,453.05400000000003,2157.4,1251.292
SO - 0007765,Online,2020-11-21,2020-12-20,29,19,12,168,4,8,1085.4,477.576,8683.2,4862.592000000001
SO - 0007766,In-Store,2020-11-21,2020-12-04,13,1,45,62,32,8,1139.0,865.64,9112.0,2186.88
SO - 0007767,In-Store,2020-11-21,2020-11-29,8,7,47,8,3,6,1842.5,1252.9,11055.0,3537.5999999999995
SO - 0007768,Wholesale,2020-11-21,2020-12-20,29,26,32,346,4,2,1212.7,582.096,2425.4,1261.208
SO - 0007769,Online,2020-11-21,2020-12-22,31,12,15,160,23,7,6371.7,3249.567,44601.9,21854.931
SO - 0007770,Wholesale,2020-11-21,2020-12-22,31,27,26,47,1,8,2391.9,956.7600000000001,19135.2,11481.119999999999
SO - 0007771,In-Store,2020-11-21,2020-12-03,12,8,44,267,34,5,2211.0,1083.3899999999999,11055.0,5638.050000000001
SO - 0007772,Distributor,2020-11-21,2020-12-27,36,22,27,121,20,4,227.8,191.352,911.2,145.79200000000003
SO - 0007773,In-Store,2020-11-21,2020-12-03,12,7,27,364,34,5,1139.0,728.96,5695.0,2050.2
SO - 0007774,Distributor,2020-11-21,2020-12-14,23,25,4,196,40,5,2566.1,1539.6599999999999,12830.5,5132.200000000001
SO - 0007775,Distributor,2020-11-22,2020-12-05,13,23,33,189,41,8,3229.4,1679.288,25835.2,12400.896
SO - 0007776,Online,2020-11-22,2020-12-18,26,13,11,74,11,4,241.20000000000002,190.54800000000003,964.8000000000001,202.60799999999995
SO - 0007777,Online,2020-11-22,2020-12-16,24,18,37,343,42,4,891.1,757.435,3564.4,534.6600000000003
SO - 0007778,Online,2020-11-22,2020-12-26,34,20,2,107,43,4,5266.2,2211.8039999999996,21064.8,12217.584
SO - 0007779,Online,2020-11-22,2020-12-12,20,15,16,269,9,1,3912.8,3012.856,3912.8,899.944
SO - 0007780,Wholesale,2020-11-22,2020-12-08,16,28,40,114,45,6,3966.4,2181.5200000000004,23798.4,10709.279999999999
SO - 0007781,In-Store,2020-11-23,2020-12-21,28,9,27,205,43,5,1936.3,1064.9650000000001,9681.5,4356.674999999999
SO - 0007782,Wholesale,2020-11-23,2020-12-12,19,26,15,303,26,7,6244.400000000001,4433.524,43710.8,12676.132000000001
SO - 0007783,In-Store,2020-11-23,2020-12-15,22,9,41,65,22,6,1118.9,481.127,6713.400000000001,3826.6380000000004
SO - 0007784,Distributor,2020-11-23,2020-11-26,3,20,38,36,40,2,1112.2,589.466,2224.4,1045.468
SO - 0007785,In-Store,2020-11-23,2020-11-30,7,5,27,38,17,5,1139.0,672.01,5695.0,2334.95
SO - 0007786,Online,2020-11-23,2020-12-04,11,14,43,265,4,3,1755.4,1456.982,5266.200000000001,895.2540000000008
SO - 0007787,Online,2020-11-23,2020-12-30,37,13,34,55,26,6,1005.0,432.15,6030.0,3437.1000000000004
SO - 0007788,Distributor,2020-11-23,2020-12-03,10,23,42,166,41,5,1922.9,999.9080000000001,9614.5,4614.959999999999
SO - 0007789,Online,2020-11-23,2020-12-19,26,12,31,170,30,8,180.9,135.675,1447.2,361.79999999999995
SO - 0007790,In-Store,2020-11-23,2020-12-18,25,6,44,225,17,8,763.8000000000001,389.53800000000007,6110.400000000001,2994.096
SO - 0007791,In-Store,2020-11-23,2020-12-15,22,1,48,296,31,6,1165.8,629.532,6994.799999999999,3217.6079999999993
SO - 0007792,In-Store,2020-11-24,2020-12-13,19,5,7,269,45,4,757.1,416.40500000000003,3028.4,1362.78
SO - 0007793,In-Store,2020-11-24,2020-12-21,27,9,27,48,16,6,1822.4,1184.5600000000002,10934.400000000001,3827.040000000001
SO - 0007794,Wholesale,2020-11-24,2020-12-19,25,28,48,122,29,2,1165.8,582.9,2331.6,1165.8
SO - 0007795,Online,2020-11-24,2020-12-22,28,15,24,264,43,6,1105.5,840.1800000000001,6633.0,1591.92
SO - 0007796,In-Store,2020-11-24,2020-12-24,30,11,27,9,17,8,1782.2,1497.048,14257.6,2281.2160000000003
SO - 0007797,Distributor,2020-11-24,2020-12-22,28,21,36,150,45,8,2894.4,2026.08,23155.2,6946.560000000001
SO - 0007798,Online,2020-11-24,2020-12-06,12,19,31,107,27,1,1085.4,510.13800000000003,1085.4,575.2620000000001
SO - 0007799,Distributor,2020-11-24,2020-12-06,12,21,13,263,1,3,1112.2,633.954,3336.6000000000004,1434.7380000000005
SO - 0007800,In-Store,2020-11-24,2020-12-20,26,6,16,243,22,7,891.1,454.461,6237.7,3056.473
SO - 0007801,In-Store,2020-11-24,2020-12-28,34,10,18,314,30,1,2673.3,1256.451,2673.3,1416.8490000000002
SO - 0007802,Wholesale,2020-11-24,2020-12-10,16,28,2,46,32,6,1963.1000000000001,1668.635,11778.6,1766.7900000000009
SO - 0007803,Distributor,2020-11-25,2020-12-03,8,24,9,350,17,7,897.8000000000001,421.966,6284.6,3330.838
SO - 0007804,In-Store,2020-11-25,2020-12-11,16,1,3,365,33,1,1782.2,962.388,1782.2,819.812
SO - 0007805,Online,2020-11-25,2020-12-22,27,19,37,363,24,2,3999.9,3239.9190000000003,7999.8,1519.9619999999995
SO - 0007806,Online,2020-11-25,2020-12-28,33,19,10,214,37,4,1125.6000000000001,562.8000000000001,4502.400000000001,2251.2000000000003
SO - 0007807,Wholesale,2020-11-25,2020-12-18,23,25,1,88,11,4,1815.7,1034.9489999999998,7262.8,3123.004000000001
SO - 0007808,Distributor,2020-11-25,2020-12-21,26,22,41,145,32,2,1701.8,748.792,3403.6,1906.0159999999998
SO - 0007809,Distributor,2020-11-25,2020-12-01,6,25,42,92,41,5,5373.400000000001,3062.838,26867.000000000004,11552.810000000003
SO - 0007810,Wholesale,2020-11-25,2020-12-19,24,28,50,247,43,6,6137.2,3498.2039999999997,36823.2,15833.975999999999
SO - 0007811,Online,2020-11-25,2020-12-14,19,13,30,230,19,8,2418.7000000000003,1330.2850000000003,19349.600000000002,8707.32
SO - 0007812,Wholesale,2020-11-26,2020-12-17,21,26,23,196,37,1,1038.5,550.405,1038.5,488.095
SO - 0007813,In-Store,2020-11-26,2020-11-29,3,9,6,69,47,7,5855.8,4918.872,40990.6,6558.495999999999
SO - 0007814,In-Store,2020-11-26,2020-12-06,10,11,43,15,17,8,6338.2,3993.066,50705.6,18761.072
SO - 0007815,In-Store,2020-11-26,2020-12-12,16,11,11,82,36,2,180.9,126.63,361.8,108.54000000000002
SO - 0007816,Distributor,2020-11-26,2020-12-19,23,24,15,327,37,4,2398.6,1439.1599999999999,9594.4,3837.76
SO - 0007817,Online,2020-11-26,2020-12-05,9,17,31,341,45,1,174.20000000000002,83.616,174.20000000000002,90.58400000000002
SO - 0007818,Online,2020-11-26,2020-12-04,8,16,21,230,47,8,1085.4,434.1600000000001,8683.2,5209.92
SO - 0007819,In-Store,2020-11-27,2021-01-01,35,3,23,103,24,2,1112.2,912.004,2224.4,400.39200000000005
SO - 0007820,Online,2020-11-28,2020-12-27,29,13,4,190,35,7,837.5,544.375,5862.5,2051.875
SO - 0007821,Wholesale,2020-11-28,2020-12-29,31,26,16,321,35,2,2371.8,1399.362,4743.6,1944.8760000000002
SO - 0007822,Online,2020-11-28,2020-12-09,11,13,34,198,43,2,241.20000000000002,183.312,482.40000000000003,115.77600000000001
SO - 0007823,Distributor,2020-11-28,2021-01-04,37,24,48,193,13,5,221.1,114.972,1105.5,530.64
SO - 0007824,Wholesale,2020-11-28,2020-12-30,32,25,48,24,16,8,221.1,156.981,1768.8,512.952
SO - 0007825,Online,2020-11-28,2020-12-10,12,16,31,239,33,2,2519.2000000000003,1964.9760000000003,5038.400000000001,1108.4479999999999
SO - 0007826,Wholesale,2020-11-28,2020-12-17,19,27,5,80,7,5,1118.9,704.907,5594.5,2069.9649999999997
SO - 0007827,Online,2020-11-28,2020-12-10,12,15,42,266,31,8,167.5,107.2,1340.0,482.4
SO - 0007828,Distributor,2020-11-29,2020-12-27,28,22,3,11,11,5,3470.6,2845.892,17353.0,3123.540000000001
SO - 0007829,Online,2020-11-29,2020-12-17,18,16,16,117,5,1,2479.0,1437.82,2479.0,1041.18
SO - 0007830,In-Store,2020-11-29,2021-01-01,33,11,14,291,39,6,6458.8,3164.812,38752.8,19763.928000000004
SO - 0007831,In-Store,2020-11-29,2020-12-21,22,10,49,194,3,8,214.4,126.496,1715.2,703.2320000000001
SO - 0007832,In-Store,2020-11-29,2020-12-28,29,11,2,105,38,6,1266.3,848.421,7597.799999999999,2507.2739999999994
SO - 0007833,Distributor,2020-11-29,2020-12-14,15,23,25,299,7,2,207.70000000000002,124.62,415.40000000000003,166.16000000000003
SO - 0007834,Online,2020-11-29,2020-12-25,26,16,28,277,25,3,3899.4,1637.748,11698.2,6784.956
SO - 0007835,In-Store,2020-11-29,2020-12-26,27,4,39,195,32,8,2619.7000000000003,1231.259,20957.600000000002,11107.528000000002
SO - 0007836,In-Store,2020-11-29,2020-12-21,22,9,48,310,6,6,1829.1000000000001,1371.825,10974.6,2743.6499999999996
SO - 0007837,In-Store,2020-11-29,2021-01-01,33,11,4,246,1,7,2546.0,1171.16,17822.0,9623.88
SO - 0007838,Wholesale,2020-11-29,2020-12-18,19,28,9,306,36,8,750.4,495.264,6003.2,2041.0879999999997
SO - 0007839,Online,2020-11-30,2020-12-18,18,19,7,228,33,2,3959.7000000000003,1702.671,7919.400000000001,4514.058000000001
SO - 0007840,In-Store,2020-11-30,2020-12-11,11,9,21,320,4,8,2345.0,1876.0,18760.0,3752.0
SO - 0007841,Distributor,2020-11-30,2020-12-10,10,25,10,350,13,3,1273.0,789.26,3819.0,1451.2200000000003
SO - 0007842,In-Store,2020-11-30,2020-12-25,25,11,23,48,42,5,1072.0,825.44,5360.0,1232.7999999999993
SO - 0007843,In-Store,2020-11-30,2020-12-30,30,9,32,197,44,1,978.2,743.432,978.2,234.76800000000003
SO - 0007844,In-Store,2020-11-30,2020-12-13,13,8,3,350,43,1,2432.1,1751.1119999999999,2432.1,680.988
SO - 0007845,In-Store,2020-11-30,2020-12-18,18,9,6,175,25,8,3283.0,1936.9699999999998,26264.0,10768.240000000002
SO - 0007846,In-Store,2020-11-30,2020-12-26,26,4,19,192,6,1,187.6,76.916,187.6,110.684
SO - 0007847,Wholesale,2020-11-30,2020-12-17,17,27,49,262,21,6,1058.6000000000001,582.2300000000001,6351.6,2858.2199999999993
SO - 0007848,Distributor,2020-11-30,2020-12-30,30,20,2,221,41,5,1909.5,1279.365,9547.5,3150.675
SO - 0007849,In-Store,2020-12-01,2020-12-22,21,4,19,91,15,8,3832.4,1877.876,30659.2,15636.192000000001
SO - 0007850,Online,2020-12-01,2020-12-29,28,16,12,111,44,3,2304.8,1405.928,6914.400000000001,2696.616
SO - 0007851,In-Store,2020-12-01,2021-01-01,31,3,36,127,33,6,1025.1000000000001,799.5780000000001,6150.6,1353.1319999999996
SO - 0007852,In-Store,2020-12-01,2020-12-10,9,5,3,14,11,1,1956.4,1604.248,1956.4,352.15200000000004
SO - 0007853,Online,2020-12-02,2020-12-18,16,13,49,64,11,3,1018.4,448.096,3055.2,1710.9119999999998
SO - 0007854,Wholesale,2020-12-02,2020-12-26,24,27,41,21,28,1,3115.5,1900.455,3115.5,1215.045
SO - 0007855,In-Store,2020-12-02,2020-12-20,18,8,9,268,35,4,958.1,421.564,3832.4,2146.1440000000002
SO - 0007856,In-Store,2020-12-02,2020-12-13,11,4,21,73,17,7,904.5,660.285,6331.5,1709.505
SO - 0007857,Online,2020-12-02,2020-12-18,16,15,2,7,17,4,2257.9,1106.371,9031.6,4606.116
SO - 0007858,Wholesale,2020-12-02,2020-12-15,13,27,26,301,46,8,1172.5,867.65,9380.0,2438.8
SO - 0007859,Online,2020-12-02,2020-12-15,13,17,34,304,34,2,3979.8,2865.456,7959.6,2228.688
SO - 0007860,In-Store,2020-12-02,2020-12-21,19,4,21,366,15,3,1139.0,854.25,3417.0,854.25
SO - 0007861,Online,2020-12-02,2020-12-09,7,18,33,217,39,5,2532.6,1747.494,12663.0,3925.5300000000007
SO - 0007862,Online,2020-12-02,2020-12-12,10,14,46,166,30,8,804.0,329.64,6432.0,3794.88
SO - 0007863,Distributor,2020-12-02,2020-12-31,29,24,50,41,35,7,1902.8,1065.568,13319.6,5860.624000000001
SO - 0007864,In-Store,2020-12-02,2020-12-29,27,3,5,310,25,2,3571.1,2464.0589999999997,7142.2,2214.0820000000003
SO - 0007865,Wholesale,2020-12-03,2020-12-13,10,26,45,81,38,5,2894.4,2373.408,14472.0,2604.960000000001
SO - 0007866,Online,2020-12-03,2021-01-07,35,14,29,110,10,6,3993.2000000000003,3114.6960000000004,23959.2,5271.023999999998
SO - 0007867,Online,2020-12-03,2020-12-19,16,13,3,228,34,3,1768.8,884.4,5306.4,2653.2
SO - 0007868,Distributor,2020-12-03,2020-12-30,27,21,50,153,30,5,850.9,433.959,4254.5,2084.705
SO - 0007869,Distributor,2020-12-03,2020-12-22,19,24,11,162,26,2,3604.6,2379.036,7209.2,2451.1279999999997
SO - 0007870,In-Store,2020-12-04,2021-01-01,28,7,50,23,44,3,180.9,123.01200000000001,542.7,173.664
SO - 0007871,Wholesale,2020-12-04,2020-12-31,27,25,46,114,38,6,1058.6000000000001,846.8800000000001,6351.6,1270.3199999999997
SO - 0007872,Online,2020-12-04,2020-12-25,21,19,16,246,39,2,5922.8,3849.82,11845.6,4145.96
SO - 0007873,Online,2020-12-05,2020-12-23,18,17,48,351,42,8,3906.1,1718.684,31248.8,17499.328
SO - 0007874,Distributor,2020-12-05,2020-12-17,12,21,48,347,23,8,1795.6000000000001,718.2400000000001,14364.800000000001,8618.880000000001
SO - 0007875,In-Store,2020-12-05,2020-12-23,18,12,43,228,38,1,1956.4,939.072,1956.4,1017.3280000000001
SO - 0007876,In-Store,2020-12-05,2020-12-22,17,7,19,37,10,5,2613.0,1620.06,13065.0,4964.700000000001
SO - 0007877,Distributor,2020-12-05,2020-12-24,19,24,11,306,36,5,2499.1,999.64,12495.5,7497.3
SO - 0007878,Online,2020-12-05,2020-12-27,22,15,45,21,47,5,5353.3,3211.98,26766.5,10706.6
SO - 0007879,Distributor,2020-12-05,2020-12-11,6,24,50,111,47,5,3999.9,2759.931,19999.5,6199.844999999999
SO - 0007880,Wholesale,2020-12-05,2021-01-06,32,27,13,97,26,2,3999.9,1839.9540000000002,7999.8,4319.892
SO - 0007881,Distributor,2020-12-05,2020-12-28,23,23,48,355,9,6,194.3,104.92200000000001,1165.8000000000002,536.2680000000001
SO - 0007882,Online,2020-12-05,2020-12-19,14,13,43,12,26,3,931.3000000000001,791.605,2793.9,419.08500000000004
SO - 0007883,Distributor,2020-12-05,2020-12-14,9,23,44,183,5,8,3872.6,3020.628,30980.8,6815.775999999998
SO - 0007884,In-Store,2020-12-06,2020-12-28,22,3,30,200,11,6,6123.8,3123.138,36742.8,18003.972
SO - 0007885,Online,2020-12-06,2020-12-18,12,15,13,282,18,2,3966.4,1745.2160000000001,7932.8,4442.368
SO - 0007886,In-Store,2020-12-06,2020-12-13,7,2,18,346,27,2,227.8,136.68,455.6,182.24
SO - 0007887,In-Store,2020-12-06,2021-01-01,26,1,24,26,28,5,3966.4,2062.5280000000002,19832.0,9519.359999999999
SO - 0007888,Online,2020-12-06,2020-12-31,25,15,39,61,20,3,6425.3,5204.493,19275.9,3662.4210000000003
SO - 0007889,In-Store,2020-12-06,2020-12-23,17,8,47,49,5,7,5051.8,3081.598,35362.6,13791.413999999997
SO - 0007890,Wholesale,2020-12-06,2020-12-31,25,27,36,154,35,2,1313.2,866.7120000000001,2626.4,892.9759999999999
SO - 0007891,In-Store,2020-12-06,2020-12-27,21,1,19,67,8,2,904.5,506.52000000000004,1809.0,795.9599999999999
SO - 0007892,Online,2020-12-06,2020-12-30,24,19,20,168,26,1,2740.3,1671.583,2740.3,1068.717
SO - 0007893,Online,2020-12-07,2021-01-07,31,14,21,232,19,8,1989.9,1373.031,15919.2,4934.952000000001
SO - 0007894,Online,2020-12-07,2021-01-05,29,14,29,20,7,2,1125.6000000000001,866.7120000000001,2251.2000000000003,517.7760000000001
SO - 0007895,In-Store,2020-12-07,2021-01-07,31,2,12,44,27,8,3571.1,2499.77,28568.8,8570.64
SO - 0007896,Wholesale,2020-12-07,2020-12-30,23,28,40,135,1,8,2257.9,1716.0040000000001,18063.2,4335.168
SO - 0007897,Online,2020-12-07,2020-12-28,21,19,35,359,17,4,2237.8,1230.7900000000002,8951.2,4028.04
SO - 0007898,Distributor,2020-12-07,2020-12-20,13,22,32,14,19,4,261.3,104.52000000000001,1045.2,627.12
SO - 0007899,In-Store,2020-12-07,2020-12-29,22,3,23,138,24,7,6090.3,3532.374,42632.1,17905.482
SO - 0007900,Online,2020-12-07,2020-12-22,15,14,48,88,7,5,2224.4,1557.08,11122.0,3336.6000000000004
SO - 0007901,Online,2020-12-08,2021-01-11,34,18,40,260,18,3,2318.2000000000003,1414.102,6954.6,2712.294
SO - 0007902,Distributor,2020-12-08,2020-12-19,11,23,37,19,23,7,5299.7,3444.805,37097.9,12984.265000000003
SO - 0007903,In-Store,2020-12-08,2020-12-18,10,11,12,356,3,8,2680.0,1474.0000000000002,21440.0,9647.999999999998
SO - 0007904,Online,2020-12-08,2020-12-19,11,15,38,299,16,3,187.6,123.816,562.8,191.35199999999998
SO - 0007905,In-Store,2020-12-08,2020-12-23,15,3,14,59,23,8,1688.4,1418.256,13507.2,2161.152
SO - 0007906,In-Store,2020-12-08,2020-12-21,13,2,50,147,17,5,6478.900000000001,4405.652000000001,32394.500000000004,10366.239999999998
SO - 0007907,In-Store,2020-12-08,2021-01-09,32,1,33,13,4,6,3289.7000000000003,2204.099,19738.2,6513.606
SO - 0007908,Wholesale,2020-12-08,2020-12-31,23,25,11,186,28,5,268.0,174.20000000000002,1340.0,468.9999999999999
